run_id,experiment_id,status,start_time,end_time,artifact_uri,lifecycle_stage,algo_fixed_angles_constant,algo_fourier,algo_interp,algo_qibpi,algo_random,algo_three_regular,algo_tqa,approximation_ratio_fixed_angles_constant,approximation_ratio_fourier_p1,approximation_ratio_fourier_p10,approximation_ratio_fourier_p11,approximation_ratio_fourier_p12,approximation_ratio_fourier_p13,approximation_ratio_fourier_p14,approximation_ratio_fourier_p15,approximation_ratio_fourier_p2,approximation_ratio_fourier_p3,approximation_ratio_fourier_p4,approximation_ratio_fourier_p5,approximation_ratio_fourier_p6,approximation_ratio_fourier_p7,approximation_ratio_fourier_p8,approximation_ratio_fourier_p9,approximation_ratio_interp_p1,approximation_ratio_interp_p10,approximation_ratio_interp_p11,approximation_ratio_interp_p12,approximation_ratio_interp_p13,approximation_ratio_interp_p14,approximation_ratio_interp_p15,approximation_ratio_interp_p2,approximation_ratio_interp_p3,approximation_ratio_interp_p4,approximation_ratio_interp_p5,approximation_ratio_interp_p6,approximation_ratio_interp_p7,approximation_ratio_interp_p8,approximation_ratio_interp_p9,approximation_ratio_qibpi,approximation_ratio_random,approximation_ratio_three_regular,approximation_ratio_tqa,beta_0,beta_1,beta_10,beta_11,beta_12,beta_13,beta_14,beta_2,beta_3,beta_4,beta_5,beta_6,beta_7,beta_8,beta_9,gamma_0,gamma_1,gamma_10,gamma_11,gamma_12,gamma_13,gamma_14,gamma_2,gamma_3,gamma_4,gamma_5,gamma_6,gamma_7,gamma_8,gamma_9,max_func_evals_fixed_angles_constant,max_func_evals_fourier_p1,max_func_evals_fourier_p10,max_func_evals_fourier_p11,max_func_evals_fourier_p12,max_func_evals_fourier_p13,max_func_evals_fourier_p14,max_func_evals_fourier_p15,max_func_evals_fourier_p2,max_func_evals_fourier_p3,max_func_evals_fourier_p4,max_func_evals_fourier_p5,max_func_evals_fourier_p6,max_func_evals_fourier_p7,max_func_evals_fourier_p8,max_func_evals_fourier_p9,max_func_evals_interp_p1,max_func_evals_interp_p10,max_func_evals_interp_p11,max_func_evals_interp_p12,max_func_evals_interp_p13,max_func_evals_interp_p14,max_func_evals_interp_p15,max_func_evals_interp_p2,max_func_evals_interp_p3,max_func_evals_interp_p4,max_func_evals_interp_p5,max_func_evals_interp_p6,max_func_evals_interp_p7,max_func_evals_interp_p8,max_func_evals_interp_p9,max_func_evals_qibpi,max_func_evals_random,max_func_evals_three_regular,max_func_evals_tqa,acyclic,algebraic_connectivity,average_distance,bipartite,clique_number,coefficient_of_variation,connected,custom_graph,density,diameter,edge_connectivity,entropy,eulerian,evolved_instance,first_quartile,graph_type,group_size,interquartile_range,is_distance_regular,kurtosis_weight,laplacian_largest_eigenvalue,laplacian_second_largest_eigenvalue,maximum_degree,maximum_weighted_degree,max_layers,max_weight,mean_weight,median_weight,minimum_degree,minimum_dominating_set,minimum_weighted_degree,min_weight,number_of_components,number_of_cut_vertices,number_of_edges,number_of_minimal_odd_cycles,number_of_orbits,number_of_vertices,num_nodes,penalty_fixed_angles_constant,penalty_fourier,penalty_interp,penalty_qibpi,penalty_random,penalty_three_regular,penalty_tqa,planar,radius,range_weight,ratio_of_two_largest_laplacian_eigenvaleus,regular,skewness_weight,smallest_eigenvalue,std_dev_weight,third_quartile,variance_weight,vertex_connectivity,weighted_average_clustering,weighted_average_shortest_path_length,weighted_diameter,weighted_radius,weight_type,mlflow.runName,mlflow.source.git.commit,mlflow.source.name,mlflow.source.type,mlflow.user
6b926e5322244a7d802d39cc4fc70144,6,FINISHED,1720264683851,1720306644710,s3://testBucket/6/6b926e5322244a7d802d39cc4fc70144/artifacts,active,287.0,100000.0,1894.0,208.0,418.0,235.0,414.0,0.9769925171462963,0.8783482961527538,0.9675307943541757,0.9655062219801527,0.9646828518788769,0.9651388211525834,0.9626697332205503,0.958885698921941,0.9107116067896435,0.9111417980191066,0.9254028803482354,0.8786865533251075,0.9295219513715018,0.9521513815625646,0.9636888414614866,0.9639098510954687,0.8783482403319725,0.9620543517795952,0.9698255404397208,0.9662181892048769,0.96908850664971,0.9687580204451491,0.967793567134494,0.8784920752483326,0.9253459212234235,0.939163449714675,0.8785261151271173,0.9557763356216724,0.9630937971203712,0.96524103968994,0.9683772114459762,0.9737249353315076,0.9777870474774685,0.9721271022467904,0.9764369200720135,-1.309410366652153,3.717280017299723,-1.6907639369939744,-1.9184113697226428,1.4628286221004987,-3.1159259504765027,-2.868071680534503,0.4301938727786145,0.05258857866123829,-0.07090035266682974,-2.2196913995309213,-0.5927191825916216,0.1415634360195532,-3.1485779937759184,0.09571040346159383,3.7650539785205823,11.460983740850061,-11.2602880240868,-16.138798494452566,-3.650137840010511,18.18883507402739,8.816879518586376,5.997193578695899,15.754530292084647,18.595363487155222,10.873572216908714,-0.8101457874669232,-6.8133894248375055,-13.351475196716772,-5.266135067762222,608.0,8.0,383.0,395.0,340.0,322.0,442.0,410.0,65.0,56.0,112.0,59.0,123.0,310.0,495.0,545.0,8.0,279.0,417.0,323.0,351.0,429.0,403.0,8.0,166.0,143.0,10.0,229.0,326.0,442.0,579.0,321.0,741.0,403.0,634.0,False,0.0,3.878787878787879,True,2,2.236175323308046,True,spartan-ready-instances/target_point_-3.0_-1.0_n_12_best_graph_gen_599.graphml,0.16666666666666666,9,1,0.11552453009332421,False,True,0.018836305212123206,power_law_tree,2.0,0.042177646746815185,False,5.84665039886937,4.644364326200698,0.07901230543602367,3,1.063917866134038,15,1.0,0.12468200320049322,0.0258400907509038,1,6,0.01826723508510331,0.0,1,8,11,0,11,12,12,False,True,False,False,False,False,False,True,5,1.0,58.780265941755665,False,2.7737248355478283,-6.851652006930805e-16,0.27881081881755776,0.06101395195893839,0.077735472689717,1,0.0,0.28494731943690216,1.2124444468336002,1.0,uniform,power_law_tree Graph,d321c8ef7787746e4c2d9da79535c5adb9c36a91,src/run_instance.py,LOCAL,admin
167c6a66738742db8fa5c8ee8dfc7593,6,FINISHED,1720264657662,1720296382339,s3://testBucket/6/167c6a66738742db8fa5c8ee8dfc7593/artifacts,active,92.0,2907.0,790.0,97.0,142.0,91.0,89.0,0.9861607710846801,0.8408506773266644,0.9495375391183689,0.9577454391924708,0.9567129171491412,0.9757456160804311,0.9555341322436707,0.9781648786244165,0.8570034033641785,0.8981061909926537,0.9330341572800823,0.9398094350217615,0.9423834507085043,0.9414519334425602,0.9524848584485897,0.9667527803970445,0.8408506819590689,0.9803293746677014,0.9793283990854947,0.9819715078413483,0.9827070327175167,0.9839204666000713,0.9819498195235432,0.8869819618496633,0.9246744927354437,0.937714378394131,0.9502056494790555,0.9580876353633888,0.9613659652720357,0.9715149214023905,0.9781574171173439,0.9845506469879762,0.9812387061541844,0.9823699481518647,0.9856315976576006,-0.6575977788379117,-0.41720924434339285,0.1374866846881566,1.1674542008635203,0.287212427995415,-0.16053694538848304,0.2971517645606044,-0.28426889665177973,1.5620412555024832,-1.8954157916102614,1.3859354510958082,-0.17082047543206286,-0.14843038979650988,-0.12334527690961707,-0.38859010442038516,-2.1957473835648393,-4.420110464006122,-6.231322377808717,-7.546168694682694,1.521694969168333,7.536769806176446,5.576732473749649,-4.07359581560732,-6.458311170700785,1.7050501010785548,-6.019511554205578,-7.561474508615876,-5.870669750253514,-13.051152394202052,-7.067141351145572,381.0,9.0,224.0,343.0,229.0,366.0,146.0,465.0,39.0,50.0,88.0,179.0,157.0,194.0,197.0,323.0,7.0,118.0,460.0,205.0,287.0,258.0,287.0,20.0,36.0,49.0,71.0,88.0,227.0,137.0,182.0,422.0,294.0,307.0,405.0,False,0.0,3.9545454545454546,True,2,1.1389871862515262,True,spartan-ready-instances/target_point_-3.0_0.25_n_12_best_graph_gen_473.graphml,0.16666666666666666,9,1,0.2746530721670274,False,True,0.08166134886206342,power_law_tree,6.0,0.30999266138585346,False,0.10375516252836503,5.098076143935957,0.0751997997934682,4,1.423754630486533,15,1.0,0.2799750895004269,0.10234291169775285,1,5,0.08930441840558127,0.0,1,8,11,0,10,12,12,False,False,False,False,False,False,False,True,5,1.0,67.7937462325368,False,1.2187624205111962,-5.332929464075912e-16,0.31888803941061045,0.3916540102479169,0.10168958167914303,1,0.0,1.1710850484368456,2.84558855717374,1.5765890126598985,uniform_plus,power_law_tree Graph,d321c8ef7787746e4c2d9da79535c5adb9c36a91,src/run_instance.py,LOCAL,admin
537b1ab971dc4e5498007a0d0aa3d45a,6,FINISHED,1720264657546,1720278070245,s3://testBucket/6/537b1ab971dc4e5498007a0d0aa3d45a/artifacts,active,82.0,100000.0,349.0,100000.0,178.0,100000.0,26.0,0.9788284455404094,0.8390533551537258,0.7424154280284352,0.787511978245378,0.7457660369372444,0.7435318402119274,0.7863669055383514,0.7788734478165489,0.8929620406573746,0.8462718481440401,0.7758710803996345,0.8019889494775699,0.839148697115844,0.8193331478330387,0.8260761289868256,0.8215763312299408,0.839053355672179,0.9774302065832193,0.9761833573066749,0.9807263922508308,0.9787100332490875,0.9829993334933141,0.9816033462868793,0.8929620394425171,0.9092172001334261,0.9315347045515342,0.946204992666825,0.9574040901019043,0.9652708577091318,0.9711536732830739,0.9763579133070933,0.9503407192355627,0.9794558368263043,0.7447118231087764,0.9835597654548819,0.4961941707858461,1.5553871390297591,0.16708449169312653,0.13593951240735103,0.9719115882191942,-0.8708676145242288,0.052421455420352134,0.3636711093030216,0.30940325875330543,0.2899885103604436,0.9818824831017442,-0.6302039241978579,0.244111592527526,0.22038181271955018,0.19229836407104656,0.3570857875154564,1.660865425839104,1.4950343035433726,1.7350214075575574,2.059958611334255,-0.04249758402622071,2.131543226824731,-0.8960910931259903,0.7416568186035523,0.953106072627992,1.2427498296830126,-0.11135420260577485,1.3424894814524804,1.2043407918969637,1.3052676338615137,238.0,7.0,61.0,163.0,132.0,104.0,213.0,124.0,15.0,42.0,56.0,44.0,78.0,76.0,102.0,96.0,13.0,103.0,108.0,108.0,133.0,128.0,169.0,18.0,17.0,23.0,31.0,89.0,62.0,62.0,47.0,86.0,401.0,43.0,205.0,False,2.2933203615420834,1.4242424242424243,False,5,0.22586831919180572,True,spartan-ready-instances/target_point_2.98235294117647_1.4147058823529413_n_12_best_graph_gen_301.graphml,0.5757575757575758,2,4,0.0,False,True,0.7474290822610457,uniform_random,1.0,0.09460969964798771,False,9.339722077378664,12.000000000000002,2.9418090138783257,11,8.010987839811325,15,1.0,0.7618352672637809,0.8096161468261536,4,4,2.916860815077676,0.0,1,0,38,24,12,12,12,False,True,False,True,False,True,False,False,1,1.0,4.07912272461897,False,-2.905753848823139,3.552713678800501e-15,0.1720744513179103,0.8420387819090334,0.02960961679635988,4,0.45974009573539004,0.9673505276606854,1.6443611371980413,0.8590833755391871,log-normal,uniform_random Graph,d321c8ef7787746e4c2d9da79535c5adb9c36a91,src/run_instance.py,LOCAL,admin
c69badc4e06f4b7e8c0138d01d0e4627,6,FINISHED,1720264599750,1720304283731,s3://testBucket/6/c69badc4e06f4b7e8c0138d01d0e4627/artifacts,active,219.0,3958.0,1277.0,87.0,228.0,111.0,164.0,0.9762185618150204,0.7962815525535901,0.9526888889489569,0.9574526054981197,0.9643253764477696,0.9578157138007718,0.9597131496189443,0.9743563281582321,0.8642269697037493,0.8828507840145133,0.9155630371805419,0.9185281605981295,0.9435666527183678,0.943733165077522,0.9435997156075151,0.9496272306163396,0.7962815454242362,0.9668758874589096,0.9684308135983765,0.9694212883262014,0.9600897048788961,0.9700979254241532,0.9728448256168694,0.8642269560430469,0.9154505894242728,0.9348586194925668,0.9440848068960167,0.9507070005055015,0.9586753227990209,0.9553637307812052,0.9648242530334722,0.9736327621384949,0.9714119646585819,0.9733359200969866,0.9709745250060311,-0.5959689900968275,-0.4736603831594175,0.08842297828763442,1.478136538098553,0.6505307072282794,0.20377386530048516,0.10539935337359076,-0.37762026863839393,1.239550238903746,-0.3057393739658698,-0.723537337303374,1.1829321271271,-0.6682859778516286,-0.7568600712468903,-0.10659202791836789,-2.8722772092670326,-6.042092165314504,-4.592590751053976,-4.39074225574977,15.41093780446333,12.813283471369818,19.146059925033107,-6.634172535343715,-6.778142611108584,-9.087021832108169,-3.1180062381528155,4.473308871116874,-3.701490799001613,-14.641126754920217,-5.700780332926164,528.0,6.0,396.0,372.0,614.0,284.0,550.0,668.0,33.0,58.0,87.0,130.0,183.0,227.0,338.0,314.0,7.0,310.0,256.0,494.0,120.0,371.0,535.0,33.0,41.0,81.0,95.0,116.0,197.0,211.0,206.0,377.0,410.0,259.0,376.0,False,0.0,3.227272727272727,True,2,1.2911881273095516,True,spartan-ready-instances/target_point_-2.95_-0.75_n_12_best_graph_gen_360.graphml,0.16666666666666666,7,1,0.2746530721670274,False,True,0.059920302522701085,power_law_tree,6.0,0.16307968881623114,False,4.112713834304143,5.338687566072705,0.11207833594730025,4,1.1499840299551973,15,1.0,0.20707911237233176,0.14998402995519722,1,5,0.00989729243447361,0.0,1,6,11,0,10,12,12,False,False,False,False,False,False,False,True,4,1.0,47.63353703415958,False,2.2584701633953297,1.5830694811121568e-17,0.26737809130895523,0.22299999133893222,0.07149104371202002,1,0.0,0.8023988488598202,1.9674249605554168,1.1533290853386915,uniform,power_law_tree Graph,d321c8ef7787746e4c2d9da79535c5adb9c36a91,src/run_instance.py,LOCAL,admin
da969f531d03420dab832ec88cf91f99,6,FINISHED,1720264563963,1720293854758,s3://testBucket/6/da969f531d03420dab832ec88cf91f99/artifacts,active,174.0,100000.0,1690.0,93.0,275.0,33.0,105.0,0.984054236997776,0.8048991353040106,0.9623328756344103,0.9622344061772206,0.9537850795019817,0.962829543875466,0.9798021336056751,0.9752153440710313,0.8539048997757356,0.8910437480997159,0.9156430006042405,0.9303351673414492,0.9254819224639794,0.945729847728914,0.94574423716562,0.9537751016440997,0.8048991222866562,0.9797002878311447,0.9670442959437868,0.9694888254601802,0.9753703736204583,0.9829103115542431,0.986551530902874,0.8534978549888856,0.8874838003197656,0.8867006663733441,0.9252773478869005,0.9382513608191372,0.9327233163135056,0.9475350980035334,0.9644690252309683,0.9832892223786229,0.9877594697211584,0.9917992232782982,0.9918479209458111,0.5310896813748364,0.4859189556318624,0.30971423861886127,0.27611564678659245,0.21239741189179775,0.14103085566647816,0.07413735528734387,1.3043751937285932,0.7822711729049667,0.31230509188262057,0.35717609939869266,0.26188484013050156,0.3481914012435757,0.34356000346074483,0.31300250373866195,1.1735252708294808,2.0939240446863874,5.299217779277535,6.30330442921042,6.9026579289717365,6.860576581809615,6.804814594369234,4.067566200894477,-0.5635193875819383,3.300365579162128,3.0043970943399887,3.256398273075341,2.966710252138743,4.155881414749358,4.360500884368302,256.0,10.0,315.0,277.0,91.0,196.0,534.0,431.0,22.0,49.0,61.0,136.0,103.0,101.0,171.0,138.0,7.0,172.0,231.0,283.0,195.0,269.0,442.0,21.0,39.0,46.0,89.0,92.0,75.0,113.0,133.0,185.0,538.0,197.0,459.0,False,0.0,3.6363636363636362,True,2,0.9383477631363631,True,spartan-ready-instances/target_point_-2.8684210526315788_0.381578947368421_n_12_best_graph_gen_526.graphml,0.16666666666666666,8,1,0.46209812037329684,False,True,0.08157819696051886,power_law_tree,24.0,0.3570065850005163,False,-0.4439835796605638,6.055050457343132,0.0840682503094761,5,1.3560109981692348,15,1.0,0.3579096000606137,0.3442756276002473,1,8,0.0,0.0,1,7,11,0,9,12,12,False,True,False,False,False,False,False,True,4,1.0,72.02541310248505,False,0.8447165083905012,9.809262109897509e-17,0.3358436726219072,0.4385847819610352,0.11279097244017078,1,0.0,1.7586421451875298,3.9204227623787857,2.3681474881470113,uniform_plus,power_law_tree Graph,d321c8ef7787746e4c2d9da79535c5adb9c36a91,src/run_instance.py,LOCAL,admin
2fabcd813c9a49bfb0449923513fa310,6,FINISHED,1720264504326,1720307454653,s3://testBucket/6/2fabcd813c9a49bfb0449923513fa310/artifacts,active,444.0,100000.0,2326.0,177.0,100000.0,154.0,357.0,0.9767790768951977,0.8118142004762103,0.9624244983736588,0.9560775618226418,0.9589605091277454,0.9556055091279496,0.9610128430225224,0.9657924925772637,0.8656662745975557,0.8794073987821133,0.9138926306901374,0.9373408469051672,0.9329003841600427,0.9396823533301709,0.948634221270173,0.9446011104600027,0.8118142006091452,0.9703855670606936,0.9616832388622507,0.9774999880092032,0.9792132969679996,0.9631993064556668,0.9824635112346441,0.8656663688049335,0.899169794970151,0.9213663571136167,0.9446165937524537,0.9408210806739001,0.9583020594841659,0.9574468990280038,0.9700891646617411,0.9835882501724875,0.9630058528198627,0.9768247131045664,0.9826123746416617,2.1284958935694633,0.44586236776987576,0.12904434636136278,1.5929272388165487,0.1363548160664566,-0.030614373886634624,0.10971595194890203,0.348249618096434,0.22445894695417357,0.32447476222305033,1.4869408255407446,0.10144261055352437,0.2912384089924276,0.18491724139382185,0.06733100865534182,2.7960819517727313,6.249450515114673,12.33855619028085,8.1860814998909,8.878689461442276,7.552591917684199,10.221699249750284,6.406645060989085,9.458689391266283,6.114729646640365,7.937830266881131,3.3052297899663827,6.748409301905428,18.529085385249562,6.451378254489704,613.0,8.0,514.0,343.0,677.0,407.0,648.0,489.0,31.0,45.0,113.0,139.0,148.0,202.0,319.0,305.0,7.0,284.0,524.0,448.0,575.0,344.0,567.0,38.0,57.0,90.0,124.0,173.0,182.0,250.0,296.0,515.0,289.0,361.0,705.0,False,0.0,3.5,True,2,1.4817246599897818,True,spartan-ready-instances/target_point_-2.85_-1.1_n_12_best_graph_gen_342.graphml,0.16666666666666666,8,1,0.11552453009332421,False,True,0.04924829378180681,power_law_tree,2.0,0.11420074393041019,False,4.169815460268039,4.8532049061178535,0.09685278411272306,3,1.2445252823462774,15,1.0,0.18496557088468055,0.06618107028503765,1,7,0.03725706890955128,0.0,1,7,11,0,11,12,12,False,True,False,False,True,False,False,True,4,1.0,50.1090903124623,False,2.327303639150323,8.634609908138996e-17,0.2740680476289192,0.163449037712217,0.07511329473112752,1,0.0,0.4589645368822263,1.5560718763839532,1.0,uniform,power_law_tree Graph,d321c8ef7787746e4c2d9da79535c5adb9c36a91,src/run_instance.py,LOCAL,admin
64335d5aab864811bb5c767fef043e4c,6,FINISHED,1720264472885,1720294450259,s3://testBucket/6/64335d5aab864811bb5c767fef043e4c/artifacts,active,132.0,3697.0,1668.0,94.0,272.0,86.0,157.0,0.9786841244944414,0.8317566610534108,0.9595644705386476,0.9538262921597725,0.9664738681275883,0.9736933950152927,0.9717044407572788,0.974958645410926,0.8740110591797812,0.8931638172996181,0.9244621835751586,0.9345762832489765,0.9418832873801489,0.9447679481030077,0.9436910054056167,0.9561404689237387,0.8317566642039481,0.9710174687690493,0.971473912460264,0.9709431151261316,0.9705055393993484,0.9805242877646999,0.9795400883333255,0.8740110428357349,0.9035882575056553,0.9078833198673454,0.9488875576660619,0.960343496259618,0.9580779549333021,0.9544983682495927,0.954418960170104,0.9842622617093065,0.9757801134589276,0.9846756567213809,0.9794430271865485,-1.272782836370836,0.6293896352275065,0.15205626733727065,0.14610169110846552,0.11725184390666475,0.09209887229532512,0.05510527064469498,1.332380716579597,0.41979850305638533,0.40565229072837933,1.9706214627935115,0.34582888541168516,0.25687140457173324,0.19605999526568227,0.16979318301613033,1.6622679645884713,0.8547374513429409,7.033168198027769,7.287668317160637,7.095359154829451,6.862365726937607,7.093518269953572,-0.9380790373037897,5.719843920220218,5.791534317195732,5.731482085976121,6.011877312991053,6.524901091358805,7.09926739135723,7.320540393286023,278.0,7.0,276.0,470.0,359.0,428.0,484.0,555.0,22.0,46.0,111.0,141.0,134.0,204.0,282.0,212.0,7.0,144.0,194.0,186.0,199.0,394.0,402.0,26.0,39.0,80.0,69.0,132.0,129.0,146.0,127.0,261.0,377.0,197.0,288.0,False,0.0,3.5,True,2,1.0699455275116379,True,spartan-ready-instances/target_point_-2.7714285714285714_-0.8714285714285714_n_12_best_graph_gen_375.graphml,0.16666666666666666,8,1,0.11552453009332421,False,True,0.07766551694285581,power_law_tree,2.0,0.25836500036309584,False,0.5502177315222485,4.8532049061178535,0.09685278411272306,3,1.3663676777685165,15,1.0,0.2818573845298719,0.1287051693951378,1,7,0.0,0.0,1,7,11,0,11,12,12,False,False,False,False,False,False,False,True,4,1.0,50.1090903124623,False,1.3310086086201223,8.634609908138996e-17,0.3015720479738644,0.3360305173059516,0.09094570011915075,1,0.0,1.1879744241698795,2.9398384091987646,1.5815500181792086,uniform_plus,power_law_tree Graph,d321c8ef7787746e4c2d9da79535c5adb9c36a91,src/run_instance.py,LOCAL,admin
3d8d879e079b47af89e7bd3a62c7d3ef,6,FINISHED,1720264442461,1720296329442,s3://testBucket/6/3d8d879e079b47af89e7bd3a62c7d3ef/artifacts,active,128.0,2158.0,1324.0,146.0,166.0,92.0,211.0,0.968589188558599,0.8464409324838669,0.9576311949346317,0.9646494756910956,0.9586045932351008,0.961278003893666,0.9664959245931941,0.9650705687007352,0.8809462312995899,0.9012149605719935,0.9202646954959512,0.943801971426275,0.9488042031757271,0.9479008979031917,0.9530251243602434,0.9594168050854688,0.8464410268803678,0.9586329537623597,0.9615315866445695,0.9595421802655587,0.9669475314808856,0.9593072710671491,0.961227221011285,0.8809462784139775,0.8933539990847176,0.9226162772124534,0.9324552303576725,0.9401859834978862,0.9448641011949218,0.9564878567343592,0.9627015580556354,0.969409216240254,0.9671817611040397,0.9697535300300832,0.9679730251377436,0.6705779011060853,-0.2985254259060047,0.2635222877897322,-0.015182175768150525,0.22140322831158904,0.002792934669432933,0.15126116283285065,0.7236464602087195,1.454566769867742,0.08683954518898822,0.4450475620811976,1.9122152873891045,0.28463163855317286,0.29903818043663466,0.12027163744308098,4.361516578519128,3.980681234089159,6.193090500162746,9.040272889847293,5.784856641602632,8.587297045486999,6.544749468836371,2.3149410310604077,0.43771409214018275,3.4093823704315036,4.097721303357132,7.284977989486836,7.515825131789371,5.8892266931945585,6.938755043973428,329.0,10.0,255.0,450.0,259.0,350.0,277.0,471.0,43.0,65.0,145.0,95.0,231.0,273.0,428.0,291.0,6.0,237.0,456.0,238.0,463.0,238.0,502.0,39.0,49.0,181.0,150.0,159.0,226.0,259.0,333.0,347.0,312.0,224.0,531.0,False,0.0,2.893939393939394,True,2,1.9168596180396988,True,spartan-ready-instances/target_point_-2.75_0.25_n_12_best_graph_gen_236.graphml,0.16666666666666666,6,1,0.8958797346140276,False,True,0.016971219731058758,power_law_tree,720.0,0.11643042746337093,False,5.27456695286304,8.024922341666793,0.12269772915463599,7,1.092480936571089,15,1.0,0.14459728635669708,0.022275843966634745,1,9,0.0,0.0,1,5,11,0,7,12,12,False,False,False,False,False,False,False,True,3,1.0,65.40400052190844,False,2.6125939029270264,-9.26215746213181e-17,0.2771726990952753,0.13340164719442968,0.07682470512376004,1,0.0,0.6241024398079671,1.30812779903925,1.0394298630141126,uniform,power_law_tree Graph,d321c8ef7787746e4c2d9da79535c5adb9c36a91,src/run_instance.py,LOCAL,admin
712b3a266ea44dbeba04dfc309c7fb6f,6,FINISHED,1720264320067,1720290736956,s3://testBucket/6/712b3a266ea44dbeba04dfc309c7fb6f/artifacts,active,63.0,1729.0,406.0,17.0,71.0,15.0,37.0,0.9895291752349318,0.8257762585099702,0.9693563197690777,0.9780647921453239,0.9824109045648574,0.983721137069995,0.9744317022246329,0.9826874099153162,0.9031557173190142,0.9087256042175568,0.9161739133931032,0.9522552023855521,0.9703105919608715,0.9685525104061791,0.9730280929188626,0.9729207976278602,0.8257762584554299,0.9881754756582564,0.9884681477998035,0.9887730597239798,0.9885845537662349,0.9904152076920109,0.9884322634866478,0.9031557090701203,0.9382952575018423,0.9575514190493162,0.9756781582319547,0.981724914359229,0.9861985577365836,0.982748212472057,0.9870842404662845,0.9895838864583189,0.9881892888522215,0.9922787846747992,0.9893842903090879,-0.962410436621065,0.664007306993665,0.03026954211322015,0.147281349282488,0.08899219894437077,0.04066367805231625,0.11131057608180707,0.8638714406396215,0.3258899165053838,0.24766391179969405,1.7724069246805743,0.16813535027671248,0.09412991365945561,0.10994710192212348,0.15776923804212536,2.636542705008227,0.7251967289805181,9.877259108707419,7.202177740951186,8.735277014112517,9.059306887199927,6.9205372216371055,-0.9258799844915402,3.6681178349196037,4.670530351928116,3.2661079954628995,4.251643205898692,5.311414455765554,7.231386508902039,7.083766294763276,265.0,6.0,238.0,314.0,372.0,560.0,306.0,515.0,18.0,28.0,40.0,103.0,177.0,106.0,180.0,160.0,8.0,266.0,268.0,223.0,223.0,492.0,161.0,20.0,56.0,83.0,84.0,86.0,139.0,102.0,212.0,200.0,341.0,307.0,184.0,False,0.0,3.6363636363636362,True,2,0.9585790519680731,True,spartan-ready-instances/target_point_-2.736842105263158_0.513157894736842_n_12_best_graph_gen_391.graphml,0.16666666666666666,8,1,0.46209812037329684,False,True,0.035500672725128815,power_law_tree,24.0,0.4185956840530575,False,-0.14027363122942882,6.055050457343132,0.0840682503094761,5,1.291537218167465,15,1.0,0.3187321312942943,0.2534209264934453,1,8,0.027526415079232116,0.0,1,7,11,0,9,12,12,False,False,False,False,False,False,False,True,4,1.0,72.02541310248505,False,0.9080123970212681,9.809262109897509e-17,0.305529944247848,0.4540963567781863,0.09334854683209311,1,0.0,1.2319827850469616,3.1816311722935344,1.6339346935351857,uniform_plus,power_law_tree Graph,d321c8ef7787746e4c2d9da79535c5adb9c36a91,src/run_instance.py,LOCAL,admin
1a48dc5027da4b33a55d065659288ff2,6,FINISHED,1720264258679,1720282223963,s3://testBucket/6/1a48dc5027da4b33a55d065659288ff2/artifacts,active,210.0,100000.0,1145.0,100000.0,100000.0,100000.0,22.0,0.9831698623615438,0.8407887802276549,0.9615018878886606,0.9645068312523116,0.9665065228529297,0.8089032475477639,0.9689821928427497,0.9506450491867612,0.8754007342533328,0.9101114582790126,0.7898400296968596,0.7986206344197965,0.9203231183574453,0.9324532920312552,0.7972315917342928,0.9300130667116104,0.6928514999557561,0.9774386114367625,0.9821232607207786,0.966983744134357,0.8672526713456102,0.9853684197579701,0.9176684963506245,0.8754007436688848,0.9162074693328576,0.9248651709974157,0.9536144665226555,0.7778715891173028,0.9642272457545357,0.9689431030914237,0.9417934805502954,0.9822197157869943,0.9762377787228343,0.9619041513222933,0.9924167837345516,0.5346110776693167,0.3817891925618107,0.147049177479466,0.1231116892624663,0.6755532774540598,-0.577567359988151,0.051144556170844374,-0.7914837881525334,1.1339121563256906,1.6344409430309217,0.2678487691948726,0.2564077430217835,0.23200814470251682,0.20777390910589552,0.17250434536783074,0.32864091693794034,0.7060663508760892,1.2477260653777384,1.4432940047717429,1.6650339491990038,-0.030004346564243174,2.0153039448469467,1.0077441926817068,-0.1736413748338701,-0.45378183767284574,1.6550730457794818,0.9507691737528593,1.0044817419161696,1.086446481548703,1.1451072727505236,277.0,9.0,167.0,189.0,192.0,247.0,285.0,193.0,12.0,29.0,40.0,39.0,88.0,125.0,138.0,62.0,11.0,99.0,108.0,132.0,114.0,281.0,271.0,22.0,16.0,35.0,21.0,60.0,83.0,93.0,157.0,145.0,292.0,276.0,116.0,False,0.872826849338181,1.6818181818181819,False,4,0.2016382598832955,True,spartan-ready-instances/target_point_2.7368421052631575_1.9421052631578948_n_12_best_graph_gen_560.graphml,0.3939393939393939,3,2,0.11552453009332421,False,True,0.9649915514772769,geometric,2.0,0.015881865060223044,False,20.27065572973047,10.105531410302223,0.9197147933838834,9,8.76206419419446,15,1.0,0.931234811062229,0.9712499510341813,2,3,1.9473407624034906,0.0,1,1,26,13,11,12,12,False,True,False,True,True,True,False,False,2,1.0,10.987679531739614,False,-4.679158586817963,-7.690111509872082e-16,0.18777256684533733,0.9808734165374999,0.035258536859686676,1,0.5716566321579879,1.4912231953435846,2.8581697491164917,1.8863434809746902,log-normal,geometric Graph,d321c8ef7787746e4c2d9da79535c5adb9c36a91,src/run_instance.py,LOCAL,admin
