run_id,experiment_id,status,start_time,end_time,artifact_uri,lifecycle_stage,algo_fixed_angles_constant,algo_fourier,algo_interp,algo_qibpi,algo_random,algo_three_regular,algo_tqa,approximation_ratio_fixed_angles_constant,approximation_ratio_fourier_p1,approximation_ratio_fourier_p10,approximation_ratio_fourier_p11,approximation_ratio_fourier_p12,approximation_ratio_fourier_p13,approximation_ratio_fourier_p14,approximation_ratio_fourier_p15,approximation_ratio_fourier_p2,approximation_ratio_fourier_p3,approximation_ratio_fourier_p4,approximation_ratio_fourier_p5,approximation_ratio_fourier_p6,approximation_ratio_fourier_p7,approximation_ratio_fourier_p8,approximation_ratio_fourier_p9,approximation_ratio_interp_p1,approximation_ratio_interp_p10,approximation_ratio_interp_p11,approximation_ratio_interp_p12,approximation_ratio_interp_p13,approximation_ratio_interp_p14,approximation_ratio_interp_p15,approximation_ratio_interp_p2,approximation_ratio_interp_p3,approximation_ratio_interp_p4,approximation_ratio_interp_p5,approximation_ratio_interp_p6,approximation_ratio_interp_p7,approximation_ratio_interp_p8,approximation_ratio_interp_p9,approximation_ratio_qibpi,approximation_ratio_random,approximation_ratio_three_regular,approximation_ratio_tqa,beta_0,beta_1,beta_10,beta_11,beta_12,beta_13,beta_14,beta_2,beta_3,beta_4,beta_5,beta_6,beta_7,beta_8,beta_9,gamma_0,gamma_1,gamma_10,gamma_11,gamma_12,gamma_13,gamma_14,gamma_2,gamma_3,gamma_4,gamma_5,gamma_6,gamma_7,gamma_8,gamma_9,max_func_evals_fixed_angles_constant,max_func_evals_fourier_p1,max_func_evals_fourier_p10,max_func_evals_fourier_p11,max_func_evals_fourier_p12,max_func_evals_fourier_p13,max_func_evals_fourier_p14,max_func_evals_fourier_p15,max_func_evals_fourier_p2,max_func_evals_fourier_p3,max_func_evals_fourier_p4,max_func_evals_fourier_p5,max_func_evals_fourier_p6,max_func_evals_fourier_p7,max_func_evals_fourier_p8,max_func_evals_fourier_p9,max_func_evals_interp_p1,max_func_evals_interp_p10,max_func_evals_interp_p11,max_func_evals_interp_p12,max_func_evals_interp_p13,max_func_evals_interp_p14,max_func_evals_interp_p15,max_func_evals_interp_p2,max_func_evals_interp_p3,max_func_evals_interp_p4,max_func_evals_interp_p5,max_func_evals_interp_p6,max_func_evals_interp_p7,max_func_evals_interp_p8,max_func_evals_interp_p9,max_func_evals_qibpi,max_func_evals_random,max_func_evals_three_regular,max_func_evals_tqa,acyclic,algebraic_connectivity,average_distance,bipartite,clique_number,coefficient_of_variation,connected,density,diameter,edge_connectivity,entropy,eulerian,first_quartile,graph_type,group_size,interquartile_range,is_distance_regular,kurtosis_weight,laplacian_largest_eigenvalue,laplacian_second_largest_eigenvalue,maximum_degree,maximum_weighted_degree,max_layers,max_weight,mean_weight,median_weight,minimum_degree,minimum_dominating_set,minimum_weighted_degree,min_weight,number_of_components,number_of_cut_vertices,number_of_edges,number_of_minimal_odd_cycles,number_of_orbits,number_of_vertices,num_nodes,penalty_fixed_angles_constant,penalty_fourier,penalty_interp,penalty_qibpi,penalty_random,penalty_three_regular,penalty_tqa,planar,radius,range_weight,ratio_of_two_largest_laplacian_eigenvaleus,regular,skewness_weight,smallest_eigenvalue,std_dev_weight,third_quartile,variance_weight,vertex_connectivity,weighted_average_clustering,weighted_average_shortest_path_length,weighted_diameter,weighted_radius,weight_type,mlflow.runName,mlflow.source.git.commit,mlflow.source.name,mlflow.source.type,mlflow.user
215858949f99476881851d8a067b28bb,6,FINISHED,1716961979857,1716963729674,s3://testBucket/6/215858949f99476881851d8a067b28bb/artifacts,active,71.0,100000.0,689.0,36.0,84.0,13.0,59.0,0.9968966179209354,0.7386398547619234,0.7158861451010202,0.7292020968755155,0.7275694985090749,0.7354751115199372,0.7591576177298693,0.7536248987743551,0.7975295030091012,0.8220789757224886,0.8882992926035097,0.867302877574832,0.9432691525901291,0.934685391284735,0.6702183061215171,0.7284459939975124,0.738639778021404,0.9950210413807642,0.9950991046755193,0.9965147071403871,0.9978361871137055,0.9988892267037983,0.9986443926209946,0.7975294390254799,0.8787756178573843,0.8625224029722843,0.9450296486205948,0.9639783262438126,0.9600625103858177,0.9855777960797277,0.9848281962671384,0.9988302971667704,0.9973229459303223,0.9991701976728166,0.9982166191331028,0.6093722431371689,0.48881335933014003,0.13771219925586678,0.11546397269012504,0.07120843498745888,0.055490655615640476,0.04007468417865539,0.43260765420379793,-0.005798153376024817,0.3969370786284138,0.3531498803789657,0.3163918859161914,0.27009090451654477,0.22184981878727367,0.17106148628397752,1.2004747260464899,2.776077959876688,5.694737986987197,5.993547199256604,6.24424033809586,5.946812400966169,6.234680651402334,3.386844696087441,1.2783995422562886,2.448727461474458,3.978297734088924,4.265097508139642,4.623123821103442,5.007870608694692,5.448179122383356,175.0,8.0,202.0,191.0,255.0,376.0,294.0,313.0,14.0,30.0,62.0,78.0,165.0,165.0,101.0,212.0,7.0,135.0,188.0,126.0,230.0,209.0,166.0,20.0,28.0,59.0,50.0,64.0,157.0,93.0,148.0,170.0,150.0,168.0,180.0,False,0.0006781832324684482,1.6111111111111112,True,2,1.2891909687475145,True,0.3888888888888889,2,2,1.6675183782785648,False,0.061019499744221106,Nearly Complete BiPartite,10080.0,0.12203211907666511,False,6.478026581302474,8.999999999999998,1.9999999999999987,7,1.6197074612556488,15,1.0,0.18633309253425315,0.12619205340773246,2,2,0.0006031701598753714,0.0,1,0,14,0,2,9,9,False,True,False,False,False,False,False,True,2,1.0,4.500000000000002,False,2.674140922125227,-8.881784197001252e-16,0.24021894007395406,0.18305161882088622,0.057705139170253925,2,0.0,0.14993256922772136,0.3516513491426404,0.1775276516726564,cauchy,Nearly Complete BiPartite Graph,ca8741352eb093acf9e1fd5ef79185b5c56b0ca9,src/run_instance.py,LOCAL,admin
3f94f9b94b7f4375b5a2faae627d9ff6,6,FINISHED,1716961978527,1716963164741,s3://testBucket/6/3f94f9b94b7f4375b5a2faae627d9ff6/artifacts,active,22.0,395.0,142.0,13.0,27.0,13.0,17.0,0.9998281590424045,0.6547540205829632,0.9853488218756491,0.9926970475255116,0.9999365315090094,0.9997415071260297,0.9999949108861076,0.9999996947201394,0.8310544633967865,0.7848651165845584,0.7890396102433583,0.8407149309005533,0.9223938980804292,0.9566954733201324,0.9662436788880941,0.9982790047294823,0.6547540440165273,0.9906768034540617,0.9446474009271184,0.9968740008136684,0.9996318726988567,0.999987272287831,0.9999992077130094,0.7648951498664233,0.9302937463236012,0.9789057968309485,0.9968247196657942,0.9983304667701939,0.999840120964421,0.9986795569255769,0.9998594449991387,0.9999864401611289,0.9999934521804339,0.999991341897392,0.9999966794830308,5.353609995604157,0.3306313109279529,-0.3542253647272253,-0.3992840640517329,-0.21399091682339696,0.528867328502281,0.19513131687275723,-0.4667490581604269,-0.19905477747559666,-0.31384017943357323,0.2746066670057206,0.007032065054320762,0.16105818708586805,-0.25567881225814115,0.16924621762710076,40.2626545843681,6.902472510247852,-3.759396817283773,2.267648693071349,-1.9409259033011859,0.8441680909174724,-1.028300976044431,-5.770003286948397,5.051968675114015,-4.8164359891754245,4.288845950153595,-4.284725789559457,4.085101593390034,-2.486262639346296,3.5937181989929305,204.0,6.0,47.0,96.0,185.0,81.0,149.0,99.0,11.0,16.0,21.0,42.0,57.0,49.0,110.0,189.0,7.0,167.0,49.0,176.0,351.0,301.0,193.0,16.0,15.0,22.0,92.0,49.0,97.0,43.0,111.0,51.0,136.0,72.0,74.0,False,1.5,1.5,True,2,0.0,True,0.5,2,3,1.5607104090414066,False,0.5,Nearly Complete BiPartite,4320.0,0.0,False,0,9.000000000000004,2.9999999999999973,6,3.0,15,0.5,0.5,0.5,3,6,1.5,0.5,1,0,18,0,2,9,9,False,False,False,False,False,False,False,False,2,0.0,3.000000000000004,False,0,-1.7763568394002505e-15,0.0,0.5,0.0,3,0.0,0.75,1.0,1.0,None,Nearly Complete BiPartite Graph,ca8741352eb093acf9e1fd5ef79185b5c56b0ca9,src/run_instance.py,LOCAL,admin
f6ab987910c642448b6480a4c3342845,6,FINISHED,1716961948984,1716965713743,s3://testBucket/6/f6ab987910c642448b6480a4c3342845/artifacts,active,331.0,1767.0,1137.0,83.0,395.0,67.0,167.0,0.9859975636565479,0.8634446158042177,0.9576667784711587,0.9823370941961547,0.9710664998308342,0.9811030922828092,0.973655700390945,0.9709914193719539,0.8875684738346867,0.9466159451495351,0.8956334324570464,0.9542557766200499,0.9323644183720352,0.955432393655552,0.9692206175476886,0.9671877087707037,0.8634444982170004,0.9628311895159931,0.9831200083065831,0.984048890674033,0.9847110569439751,0.9743516319017254,0.9855128298688702,0.8839667854268345,0.9565785518809894,0.9581825586504269,0.9592911672346539,0.9614070588820227,0.9590451248231906,0.9594551305569393,0.9832692542561002,0.9848461229991876,0.9841121684910368,0.9856175225201491,0.9836926956250922,-0.7387586489578633,-0.9599515344424855,1.1689155599015548,-1.7372034959889422,1.4514643711014157,0.19034661860643637,0.1543288563643448,-0.20802721368556873,0.12955711014827173,1.7695156864623411,-1.3990355834824673,1.5677600018532138,-0.02539823644637113,0.005460806324038469,-0.4127725967139581,-4.628957603278688,-4.605547024870379,-5.826723535905671,-5.4975122804312235,14.328997798125135,29.640331684874287,4.921693106361805,-4.185248228767835,-10.028522911662135,7.211320708788809,-4.412835317006547,1.4582633916253473,-6.408073583399109,-9.474387140711688,-3.9069004740271103,480.0,10.0,249.0,464.0,484.0,710.0,550.0,374.0,23.0,92.0,55.0,154.0,83.0,224.0,297.0,238.0,11.0,177.0,339.0,606.0,372.0,385.0,375.0,54.0,76.0,146.0,116.0,137.0,136.0,156.0,448.0,178.0,600.0,280.0,263.0,False,0.012641244411095544,1.7222222222222223,False,3,2.048697338279333,True,0.2777777777777778,2,1,1.0481648803655992,False,0.013598288592722559,Nearly Complete BiPartite,240.0,0.06463492399509033,False,4.58254870122211,9.0,0.9999999999999998,8,1.397204572928263,15,1.0,0.1420287056237924,0.02760522765514807,1,1,0.012153909114306737,0.0,1,1,10,2,4,9,9,False,False,False,False,False,False,False,True,1,1.0,9.000000000000002,False,2.5100613304906716,-4.440892098500626e-16,0.29097383117072245,0.07823321258781288,0.0846657704261681,1,0.0025433129847397106,0.0901110345227307,0.2799804884519214,0.19045135476598488,log-normal,Nearly Complete BiPartite Graph,ca8741352eb093acf9e1fd5ef79185b5c56b0ca9,src/run_instance.py,LOCAL,admin
73bbeaaca47945628f6a68e3cfb26cff,6,FINISHED,1716961919727,1716963938332,s3://testBucket/6/73bbeaaca47945628f6a68e3cfb26cff/artifacts,active,45.0,100000.0,268.0,17.0,101.0,18.0,26.0,0.9979912238349955,0.6753873855124087,0.596252613835423,0.5753514612140177,0.582319345410962,0.5783649203655777,0.5998099002952585,0.5974726645476253,0.812123387344081,0.8506724125538918,0.9326952482669977,0.9230046981326676,0.9678382993695227,0.9790329344284611,0.5542073194568888,0.5713364990300214,0.6753874159370712,0.9951723252471412,0.9939136134921982,0.9985256395884046,0.9988182297790189,0.9995054784351151,0.998331471201843,0.8121233962218082,0.8533262402251157,0.9066373113081914,0.9772786909994503,0.9679369121851459,0.9880861701937423,0.9941129129918116,0.9904277106102114,0.9995241261099298,0.9977404593155362,0.9998593961336902,0.999131572207289,0.6059865849240652,0.6309139320802941,0.16989144935472214,0.12972426886193567,0.0889876514486159,0.05011336420058888,0.018684052511080525,1.4299740315505876,0.4324424268766532,0.4151400686969423,0.37740433480919044,0.3299097781203253,0.2929883462385463,0.25827643065747335,0.21507353238511778,0.45044593465297483,1.0011522936368595,2.11854899024721,2.2786816258167835,2.5276697464831686,2.691849979853561,2.8361666592258663,-0.05953738187956557,1.2734211955758674,1.3646088400491585,1.4203547512358143,1.4512763359885417,1.5271306204123622,1.7178500214479233,1.9303997750223199,257.0,9.0,226.0,90.0,192.0,133.0,381.0,200.0,11.0,18.0,46.0,41.0,86.0,177.0,103.0,116.0,6.0,168.0,159.0,237.0,166.0,142.0,233.0,12.0,32.0,26.0,45.0,62.0,48.0,90.0,124.0,86.0,485.0,225.0,208.0,False,0.6402484519340423,1.4722222222222223,False,3,0.6233685831344096,True,0.5277777777777778,2,3,1.3485390196098024,False,0.21746021329466098,Nearly Complete BiPartite,1440.0,0.40777548828023474,False,-0.6809300676552601,9.000000000000004,2.999999999999999,7,3.0579981745302476,15,1.0,0.4268132961337495,0.4404466811585001,3,6,0.6432140167446972,0.0,1,0,19,6,3,9,9,False,True,False,False,False,False,False,False,2,1.0,3.000000000000002,False,0.10540155058017708,-7.771561172376096e-16,0.2660619996738226,0.6252357015748957,0.07078898767043319,3,0.0,0.3458963380705989,0.9144553152987807,0.4856099716319916,uniform,Nearly Complete BiPartite Graph,ca8741352eb093acf9e1fd5ef79185b5c56b0ca9,src/run_instance.py,LOCAL,admin
23bb6898d8a54bde8aa02e829ba0d1c4,6,FINISHED,1716961918891,1716964039399,s3://testBucket/6/23bb6898d8a54bde8aa02e829ba0d1c4/artifacts,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,1.75,False,3,1.0902674978177833,True,0.25,2,1,1.3485390196098024,False,0.01621276870322383,Nearly Complete BiPartite,1440.0,0.4357968252639348,False,0.23587799581174407,8.999999999999996,0.9999999999999998,8,1.5914203733601369,15,1.0,0.28793559704001515,0.2427243307550048,1,7,0.0,0.0,1,1,9,1,3,9,9,False,False,False,False,False,False,False,True,1,1.0,8.999999999999998,False,1.03437891033944,1.4534648784076984e-16,0.31392682291748686,0.4520095939671586,0.09855005014706714,1,0.011670319664348179,0.3536489718578081,0.932411526137014,0.48040193216985533,exponential,Nearly Complete BiPartite Graph,ca8741352eb093acf9e1fd5ef79185b5c56b0ca9,src/run_instance.py,LOCAL,admin
2d1a9a92060f4be480f63ef03fd686c9,6,FINISHED,1716961918697,1716963167570,s3://testBucket/6/2d1a9a92060f4be480f63ef03fd686c9/artifacts,active,65.0,100000.0,464.0,15.0,170.0,22.0,42.0,0.9968251665872453,0.7722221673615468,0.685996414882522,0.6893099384550371,0.6910821699019755,0.6993896037394973,0.6917607799779567,0.7082422939523738,0.8497362320974355,0.8655181708012158,0.6644114760667927,0.6677827735357167,0.6692751205515688,0.6967764037438273,0.6844972994775509,0.6797218840416605,0.7722221693575436,0.9944856583407022,0.9965275342218268,0.9912685648148021,0.9978889911561392,0.9951488474482179,0.9994623896306509,0.8267995914623039,0.8701183928971747,0.8856250998934704,0.9472694665567313,0.9171145761508905,0.978402489529039,0.9865186328316559,0.9837361893100509,0.9991703854600458,0.994324402618081,0.9976773644123376,0.9969930423127795,-0.5896055410493936,-0.4607425883111317,-1.768104080075567,-3.305618709593904,-1.7024273092674787,-3.2220639763387218,-1.6064184333167832,-0.39580387801306666,-0.364976580218951,-0.34349609637515416,-0.3246764775181827,-0.30783712495565124,-1.8582788937163144,-1.8294107738729162,-3.3669745420248396,-0.4785421834217019,-1.076120593770713,-1.9043337115297843,-2.15032735639115,-2.3875352695770817,-2.5962752252399333,-2.730913413169979,-1.2701002799001324,-1.4217696586353625,-1.526441612812648,-1.6300241860494324,-1.6945363586679736,-1.7460498361365342,-1.7820878256553208,-1.804644571600842,223.0,5.0,141.0,115.0,164.0,128.0,100.0,140.0,13.0,16.0,21.0,57.0,69.0,120.0,88.0,188.0,8.0,76.0,92.0,216.0,89.0,221.0,162.0,20.0,36.0,39.0,35.0,65.0,55.0,54.0,117.0,64.0,279.0,151.0,157.0,False,1.4273931968021027,1.3055555555555556,False,4,0.625855972928689,True,0.6944444444444444,2,4,0.6161308271643958,False,0.20595704795698072,Nearly Complete BiPartite,8.0,0.369915285127328,False,-0.8055852173684941,8.99999999999999,4.0,7,3.3801241450920116,15,1.0,0.42288587633709496,0.44761241027823295,4,4,1.538996675613308,0.0,1,0,25,17,5,9,9,False,True,False,False,False,False,False,False,2,1.0,2.2499999999999973,False,0.15399369510455424,-1.7763568394002505e-15,0.26466565157275385,0.5758723330843087,0.07004790712243034,4,0.16884242952743944,0.3297444602033209,0.5726294537058533,0.4413670263518076,normal,Nearly Complete BiPartite Graph,ca8741352eb093acf9e1fd5ef79185b5c56b0ca9,src/run_instance.py,LOCAL,admin
7001934f3bc540208fffd70b4f9bdc14,6,FINISHED,1716961918309,1716963634144,s3://testBucket/6/7001934f3bc540208fffd70b4f9bdc14/artifacts,active,24.0,374.0,681.0,18.0,93.0,30.0,30.0,0.9983840341442927,0.6949676501713193,0.9931123020678729,0.986650764511593,0.9978481929366729,0.9965853655519182,0.9905850424561178,0.6540235650385721,0.8190248334669983,0.8534164515863546,0.9013257829416603,0.8935491364222571,0.93608185263671,0.9801863571359123,0.9918137265229229,0.9786294993408069,0.6949676163830487,0.9827385177229183,0.9922705756595402,0.9869192484131846,0.7185505809055384,0.9966812871066466,0.6255816492048144,0.6982859862447581,0.8591936838130162,0.944856421488063,0.9055619276701715,0.721782355612348,0.9845042745597913,0.989401335135566,0.9822434140360612,0.9997930793895966,0.9982147204820394,0.9971964409413655,0.9994840285968577,0.5800113183493865,-0.43285465294907655,0.17141366952425502,0.12936982360933655,0.08464436360592466,0.047674325619573826,0.018908245886774217,0.9783486578784352,0.3945560414105092,0.38909941188483244,0.36856072398595213,0.33909990950533886,0.3032368168564766,0.26104271398088646,0.2170158410574597,0.28087638120319497,0.7708132225881672,1.5643195860630568,1.6824811898848189,1.8150591385389099,1.8617432792078858,1.9276964207680132,-0.11991132901326758,0.9208009458807356,0.9627834265000247,1.0396691190828369,1.1055087472034497,1.1829266514055388,1.296807195616772,1.4321043978664316,188.0,6.0,221.0,297.0,268.0,501.0,289.0,202.0,10.0,20.0,46.0,69.0,51.0,101.0,92.0,135.0,9.0,148.0,133.0,125.0,128.0,152.0,111.0,14.0,25.0,41.0,36.0,127.0,57.0,74.0,52.0,152.0,395.0,191.0,174.0,False,0.8575690024110036,1.4722222222222223,False,3,0.5045765795060846,True,0.5277777777777778,2,3,1.136367630178198,False,0.4448803030723778,Nearly Complete BiPartite,288.0,0.47601255038848467,False,-0.7686303812298574,9.000000000000005,3.0000000000000004,6,4.74435922727925,15,1.0,0.6276817247900549,0.6977200074942087,3,3,0.8334152113119195,0.0,1,0,19,1,3,9,9,False,False,False,False,False,False,False,False,2,1.0,3.0000000000000013,False,-0.6241089775193901,0.0,0.31671349771304547,0.9208928534608625,0.10030743963363126,3,0.10523311015929883,0.6820160836390107,1.5152247077678096,0.9627412817932904,uniform_plus,Nearly Complete BiPartite Graph,ca8741352eb093acf9e1fd5ef79185b5c56b0ca9,src/run_instance.py,LOCAL,admin
a5c85991fce149d6a9cb5ca81bca12b9,6,FINISHED,1716961769396,1716963573294,s3://testBucket/6/a5c85991fce149d6a9cb5ca81bca12b9/artifacts,active,53.0,1562.0,447.0,11.0,135.0,15.0,35.0,0.9987126501769632,0.7108652385886652,0.9746274738488273,0.9804240641743819,0.9802108200182618,0.991343026552052,0.9968404356783728,0.9914586001117666,0.7938248211552172,0.8274366060027313,0.8560155527393684,0.90138721340388,0.9376070622747397,0.9315018925654175,0.9618665973761834,0.9762680554325421,0.7108652464955985,0.99546030935531,0.989921185917981,0.9993100797871066,0.9993314435293702,0.9991646334457089,0.990956570642758,0.7938248221063782,0.8550268756882861,0.9104045347359953,0.9475869533270175,0.9698417988158672,0.9640550203549336,0.9826326151892569,0.9752783295992634,0.9998172489857071,0.9925605668730068,0.9996983969182432,0.999361136545268,0.6247301452485999,0.4801309615795424,0.20389746598726005,0.14465824987500914,0.0973582367518652,0.055684223922961996,0.025398784013053184,0.1921666236430422,0.3662936791323659,0.42531873739668014,0.4030889759772138,0.37176539757851307,0.3401534159600207,0.30390997944140963,0.2593161623681363,0.8552683169547914,1.9633415079322196,4.155846647847239,4.293205135809044,4.368049059905283,4.392558692243361,4.723646581519788,1.7401388314667487,1.2908257586496905,2.822413353045331,3.1666106260057023,3.250821035248041,3.341045349005054,3.5559948503538674,3.8294612424992183,265.0,6.0,152.0,141.0,400.0,282.0,229.0,351.0,18.0,26.0,38.0,83.0,136.0,105.0,168.0,107.0,6.0,79.0,110.0,124.0,146.0,147.0,210.0,19.0,21.0,28.0,28.0,41.0,71.0,63.0,135.0,76.0,271.0,85.0,131.0,False,0.35049948306773127,1.4444444444444444,True,2,1.1584127483062534,True,0.5555555555555556,2,4,1.510263000738896,False,0.05256145093956534,Nearly Complete BiPartite,2880.0,0.16528084435913265,False,5.307065248619351,9.0,3.999999999999999,5,1.754053538039485,15,1.0,0.19542866891217806,0.12457079556456647,4,5,0.3616432497547711,0.0,1,0,20,0,2,9,9,False,False,False,False,False,False,False,False,2,1.0,2.2500000000000004,False,2.3080090188715787,0.0,0.22638706145238904,0.21784229529869797,0.05125110159304778,4,0.0,0.12220241983701137,0.2603976060110339,0.18890169186386513,log-normal,Nearly Complete BiPartite Graph,ca8741352eb093acf9e1fd5ef79185b5c56b0ca9,src/run_instance.py,LOCAL,admin
b34477a1b6a24afdb69de86ba8caf2c0,6,FINISHED,1716961769057,1716962598973,s3://testBucket/6/b34477a1b6a24afdb69de86ba8caf2c0/artifacts,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.9999999999999999,1.5833333333333333,False,3,0.0,True,0.4166666666666667,2,2,1.6675183782785648,True,0.5,Nearly Complete BiPartite,10080.0,0.0,False,0,9.0,1.9999999999999982,8,4.0,15,0.5,0.5,0.5,2,1,1.0,0.5,1,0,15,7,2,9,9,False,False,False,False,False,False,False,True,1,0.0,4.500000000000004,False,0,-4.440892098500626e-16,0.0,0.5,0.0,2,0.8333333333333334,0.7916666666666666,1.0,0.5,None,Nearly Complete BiPartite Graph,ca8741352eb093acf9e1fd5ef79185b5c56b0ca9,src/run_instance.py,LOCAL,admin
9603edb7791044348ab5bab71e2a7f74,6,FINISHED,1716961768836,1716963829529,s3://testBucket/6/9603edb7791044348ab5bab71e2a7f74/artifacts,active,134.0,1177.0,908.0,17.0,100000.0,189.0,82.0,0.9945223629357262,0.7071591035866995,0.9808991645162012,0.9782037738036874,0.9933905288348903,0.9959650318254288,0.9832197257780401,0.9934419315860463,0.8574435371079666,0.9075346440301939,0.9091657479433535,0.9124173963383412,0.9118357429913578,0.9339354394509363,0.946350447088104,0.968820603477927,0.7071591019881106,0.959661947204514,0.987682715840994,0.9959495077624271,0.9912945439797421,0.9953508921885452,0.996769434431861,0.8574434289533664,0.9075346604553598,0.9181980435953189,0.9475993594551502,0.9597792025686225,0.9581066493384891,0.9594046618804416,0.9650644548189483,0.9969783029189808,0.9798368134444981,0.9956700358491398,0.9953783071945751,0.6226142425207186,0.6094191202805406,0.09802316610485848,0.10160444252594497,0.10036413942485851,0.08308207146553123,0.03840497211484495,1.4117663616486475,0.4508649179032402,0.36883380839503643,0.2728806268041663,0.1894637006372956,0.13529852666069786,0.10983133309924323,0.09950196593119619,1.1157130251985194,2.474389564251407,4.818813580251892,5.070097714422695,4.858825270034824,4.550526229563429,4.52661785892665,0.6711176538071378,2.1133900335945737,3.2765812705528807,3.6094170862898487,4.055353140449676,4.356351215087112,4.552241782475576,4.851193696016497,307.0,10.0,190.0,209.0,304.0,286.0,265.0,375.0,15.0,35.0,43.0,58.0,60.0,83.0,97.0,152.0,7.0,112.0,255.0,183.0,333.0,340.0,213.0,15.0,38.0,44.0,53.0,60.0,102.0,135.0,106.0,109.0,369.0,360.0,185.0,False,0.07335803378723248,1.6111111111111112,True,2,1.2136459241803061,True,0.3888888888888889,2,2,1.6675183782785648,False,0.04886250088438996,Nearly Complete BiPartite,10080.0,0.17092004107184924,False,2.185917123553282,8.999999999999998,1.9999999999999987,7,2.0132682814056464,15,1.0,0.22404463730705199,0.10021044053264197,2,2,0.07006782060760887,0.0,1,0,14,0,2,9,9,False,False,False,False,True,False,False,True,2,1.0,4.500000000000002,False,1.7683988721898745,-8.881784197001252e-16,0.2719108609021586,0.2197825419562392,0.07393551627655305,2,0.0,0.23710031619474256,0.644511716487417,0.4362116601664496,exponential,Nearly Complete BiPartite Graph,ca8741352eb093acf9e1fd5ef79185b5c56b0ca9,src/run_instance.py,LOCAL,admin
